kode_provinsi,nama_provinsi,kode_kabkota,nama_kabkota,tahun,persen_kelahiran
91,"Prov. Papua Barat",9102,"Kab. Kaimana",2007,47.72
91,"Prov. Papua Barat",9102,"Kab. Kaimana",2008,73.59
91,"Prov. Papua Barat",9102,"Kab. Kaimana",2009,48
91,"Prov. Papua Barat",9103,"Kab. Teluk Wondama",2005,0
91,"Prov. Papua Barat",9103,"Kab. Teluk Wondama",2006,27.13
91,"Prov. Papua Barat",9103,"Kab. Teluk Wondama",2007,30.82
91,"Prov. Papua Barat",9103,"Kab. Teluk Wondama",2008,43.83
91,"Prov. Papua Barat",9103,"Kab. Teluk Wondama",2009,51.28
91,"Prov. Papua Barat",9104,"Kab. Teluk Bintuni",2005,0
91,"Prov. Papua Barat",9104,"Kab. Teluk Bintuni",2006,34.58
91,"Prov. Papua Barat",9104,"Kab. Teluk Bintuni",2007,40.36
91,"Prov. Papua Barat",9104,"Kab. Teluk Bintuni",2008,46.8
91,"Prov. Papua Barat",9104,"Kab. Teluk Bintuni",2009,29.08
91,"Prov. Papua Barat",9105,"Kab. Manokwari",2005,0
91,"Prov. Papua Barat",9105,"Kab. Manokwari",2006,57.32
91,"Prov. Papua Barat",9105,"Kab. Manokwari",2007,59.91
91,"Prov. Papua Barat",9105,"Kab. Manokwari",2008,42.6
91,"Prov. Papua Barat",9105,"Kab. Manokwari",2009,45.59
91,"Prov. Papua Barat",9106,"Kab. Sorong Selatan",2005,0
91,"Prov. Papua Barat",9106,"Kab. Sorong Selatan",2006,48.68
91,"Prov. Papua Barat",9106,"Kab. Sorong Selatan",2007,37.3
91,"Prov. Papua Barat",9106,"Kab. Sorong Selatan",2008,46.21
91,"Prov. Papua Barat",9106,"Kab. Sorong Selatan",2009,38.79
91,"Prov. Papua Barat",9107,"Kab. Sorong",2005,0
91,"Prov. Papua Barat",9107,"Kab. Sorong",2006,78.95
91,"Prov. Papua Barat",9107,"Kab. Sorong",2007,66.28
91,"Prov. Papua Barat",9107,"Kab. Sorong",2008,50.66
91,"Prov. Papua Barat",9107,"Kab. Sorong",2009,15.35
91,"Prov. Papua Barat",9108,"Kab. Raja Ampat",2005,0
91,"Prov. Papua Barat",9108,"Kab. Raja Ampat",2006,70.15
91,"Prov. Papua Barat",9108,"Kab. Raja Ampat",2007,37.93
91,"Prov. Papua Barat",9108,"Kab. Raja Ampat",2008,28.7
91,"Prov. Papua Barat",9108,"Kab. Raja Ampat",2009,0
91,"Prov. Papua Barat",9171,"Kota Sorong",2005,0
91,"Prov. Papua Barat",9171,"Kota Sorong",2006,65.84
91,"Prov. Papua Barat",9171,"Kota Sorong",2007,69.66
91,"Prov. Papua Barat",9171,"Kota Sorong",2008,84.38
91,"Prov. Papua Barat",9171,"Kota Sorong",2009,37.66
94,"Prov. Papua",9401,"Kab. Merauke",2005,0
94,"Prov. Papua",9401,"Kab. Merauke",2006,82.76
94,"Prov. Papua",9401,"Kab. Merauke",2007,69.59
94,"Prov. Papua",9401,"Kab. Merauke",2008,72.82
94,"Prov. Papua",9401,"Kab. Merauke",2009,26.65
94,"Prov. Papua",9402,"Kab. Jayawijaya",2005,40.34
94,"Prov. Papua",9402,"Kab. Jayawijaya",2006,17.57
94,"Prov. Papua",9402,"Kab. Jayawijaya",2007,27.44
94,"Prov. Papua",9402,"Kab. Jayawijaya",2008,16.69
94,"Prov. Papua",9402,"Kab. Jayawijaya",2009,6.01
94,"Prov. Papua",9403,"Kab. Jayapura",2005,77.58
94,"Prov. Papua",9403,"Kab. Jayapura",2006,69.42
94,"Prov. Papua",9403,"Kab. Jayapura",2007,76.57
94,"Prov. Papua",9403,"Kab. Jayapura",2008,55.28
94,"Prov. Papua",9403,"Kab. Jayapura",2009,37.28
94,"Prov. Papua",9404,"Kab. Nabire",2005,44.99
94,"Prov. Papua",9404,"Kab. Nabire",2006,42.64
94,"Prov. Papua",9404,"Kab. Nabire",2007,44.1
94,"Prov. Papua",9404,"Kab. Nabire",2008,43.91
94,"Prov. Papua",9404,"Kab. Nabire",2009,65.18
94,"Prov. Papua",9405,"",2005,71.66
94,"Prov. Papua",9405,"",2006,0
94,"Prov. Papua",9405,"",2007,0
94,"Prov. Papua",9405,"",2008,0
94,"Prov. Papua",9405,"",2009,0
94,"Prov. Papua",9408,"Kab. Yapen Waropen",2005,0
94,"Prov. Papua",9408,"Kab. Yapen Waropen",2006,62.34
94,"Prov. Papua",9408,"Kab. Yapen Waropen",2007,39.82
94,"Prov. Papua",9408,"Kab. Yapen Waropen",2008,58.19
94,"Prov. Papua",9408,"Kab. Yapen Waropen",2009,29.21
94,"Prov. Papua",9409,"Kab. Biak Numfor",2005,50.36
94,"Prov. Papua",9409,"Kab. Biak Numfor",2006,70.24
94,"Prov. Papua",9409,"Kab. Biak Numfor",2007,66.58
94,"Prov. Papua",9409,"Kab. Biak Numfor",2008,61.33
94,"Prov. Papua",9409,"Kab. Biak Numfor",2009,17.78
94,"Prov. Papua",9410,"Kab. Paniai",2005,10.84
94,"Prov. Papua",9410,"Kab. Paniai",2006,8.54
94,"Prov. Papua",9410,"Kab. Paniai",2007,27.66
94,"Prov. Papua",9410,"Kab. Paniai",2008,14.2
94,"Prov. Papua",9410,"Kab. Paniai",2009,9.26
94,"Prov. Papua",9411,"Kab. Puncak Jaya",2005,11.25
94,"Prov. Papua",9411,"Kab. Puncak Jaya",2006,33.33
94,"Prov. Papua",9411,"Kab. Puncak Jaya",2007,0
94,"Prov. Papua",9411,"Kab. Puncak Jaya",2008,14.63
94,"Prov. Papua",9411,"Kab. Puncak Jaya",2009,6.65
94,"Prov. Papua",9412,"Kab. Mimika",2005,83.31
94,"Prov. Papua",9412,"Kab. Mimika",2006,80.89
94,"Prov. Papua",9412,"Kab. Mimika",2007,70.17
94,"Prov. Papua",9412,"Kab. Mimika",2008,85.95
94,"Prov. Papua",9412,"Kab. Mimika",2009,53.1
94,"Prov. Papua",9413,"Kab. Boven Digoel",2005,0
94,"Prov. Papua",9413,"Kab. Boven Digoel",2006,66.17
94,"Prov. Papua",9413,"Kab. Boven Digoel",2007,35.45
94,"Prov. Papua",9413,"Kab. Boven Digoel",2008,29.63
94,"Prov. Papua",9413,"Kab. Boven Digoel",2009,25.95
94,"Prov. Papua",9414,"Kab. Mappi",2005,23.91
94,"Prov. Papua",9414,"Kab. Mappi",2006,15.22
94,"Prov. Papua",9414,"Kab. Mappi",2007,25.26
94,"Prov. Papua",9414,"Kab. Mappi",2008,17.3
94,"Prov. Papua",9414,"Kab. Mappi",2009,11.1
94,"Prov. Papua",9415,"Kab. Asmat",2005,11.36
94,"Prov. Papua",9415,"Kab. Asmat",2006,20.39
94,"Prov. Papua",9415,"Kab. Asmat",2007,10
94,"Prov. Papua",9415,"Kab. Asmat",2008,7.78
94,"Prov. Papua",9415,"Kab. Asmat",2009,19.3
94,"Prov. Papua",9416,"Kab. Yahukimo",2005,4
94,"Prov. Papua",9416,"Kab. Yahukimo",2006,4.84
94,"Prov. Papua",9416,"Kab. Yahukimo",2007,5.36
94,"Prov. Papua",9416,"Kab. Yahukimo",2008,0
94,"Prov. Papua",9416,"Kab. Yahukimo",2009,0
94,"Prov. Papua",9417,"Kab. Pegunungan Bintang",2005,6.84
94,"Prov. Papua",9417,"Kab. Pegunungan Bintang",2006,7.23
94,"Prov. Papua",9417,"Kab. Pegunungan Bintang",2007,0
94,"Prov. Papua",9417,"Kab. Pegunungan Bintang",2008,3.22
94,"Prov. Papua",9417,"Kab. Pegunungan Bintang",2009,18.42
94,"Prov. Papua",9418,"Kab. Tolikara",2005,0
94,"Prov. Papua",9418,"Kab. Tolikara",2006,0
94,"Prov. Papua",9418,"Kab. Tolikara",2007,7.02
94,"Prov. Papua",9418,"Kab. Tolikara",2008,0
94,"Prov. Papua",9418,"Kab. Tolikara",2009,6.52
94,"Prov. Papua",9419,"Kab. Sarmi",2005,73.15
94,"Prov. Papua",9419,"Kab. Sarmi",2006,47.8
94,"Prov. Papua",9419,"Kab. Sarmi",2007,53
94,"Prov. Papua",9419,"Kab. Sarmi",2008,31.17
94,"Prov. Papua",9419,"Kab. Sarmi",2009,33.33
94,"Prov. Papua",9420,"Kab. Keerom",2005,56
94,"Prov. Papua",9420,"Kab. Keerom",2006,72.97
94,"Prov. Papua",9420,"Kab. Keerom",2007,37.61
94,"Prov. Papua",9420,"Kab. Keerom",2008,33.32
94,"Prov. Papua",9420,"Kab. Keerom",2009,50.03
94,"Prov. Papua",9421,"",2005,52.56
94,"Prov. Papua",9421,"",2006,0
94,"Prov. Papua",9421,"",2007,0
94,"Prov. Papua",9421,"",2008,0
94,"Prov. Papua",9421,"",2009,0
94,"Prov. Papua",9426,"Kab. Waropen",2005,0
94,"Prov. Papua",9426,"Kab. Waropen",2006,32.23
94,"Prov. Papua",9426,"Kab. Waropen",2007,51.36
94,"Prov. Papua",9426,"Kab. Waropen",2008,24.3
94,"Prov. Papua",9426,"Kab. Waropen",2009,22.69
94,"Prov. Papua",9427,"Kab. Supiori",2005,0
94,"Prov. Papua",9427,"Kab. Supiori",2006,35.37
94,"Prov. Papua",9427,"Kab. Supiori",2007,33.99
94,"Prov. Papua",9427,"Kab. Supiori",2008,45.55
94,"Prov. Papua",9427,"Kab. Supiori",2009,34.91
94,"Prov. Papua",9428,"Kab. Mamberamo Raya",2005,0
94,"Prov. Papua",9428,"Kab. Mamberamo Raya",2006,0
94,"Prov. Papua",9428,"Kab. Mamberamo Raya",2007,0
94,"Prov. Papua",9428,"Kab. Mamberamo Raya",2008,0
94,"Prov. Papua",9428,"Kab. Mamberamo Raya",2009,0
94,"Prov. Papua",9429,"Kab. Nduga",2005,0
94,"Prov. Papua",9429,"Kab. Nduga",2006,0
94,"Prov. Papua",9429,"Kab. Nduga",2007,0
94,"Prov. Papua",9429,"Kab. Nduga",2008,0
94,"Prov. Papua",9429,"Kab. Nduga",2009,2.48
94,"Prov. Papua",9430,"Kab. Lanny Jaya",2005,0
94,"Prov. Papua",9430,"Kab. Lanny Jaya",2006,0
94,"Prov. Papua",9430,"Kab. Lanny Jaya",2007,0
94,"Prov. Papua",9430,"Kab. Lanny Jaya",2008,0
94,"Prov. Papua",9430,"Kab. Lanny Jaya",2009,0
94,"Prov. Papua",9431,"Kab. Mamberamo Tengah",2005,0
94,"Prov. Papua",9431,"Kab. Mamberamo Tengah",2006,0
94,"Prov. Papua",9431,"Kab. Mamberamo Tengah",2007,0
94,"Prov. Papua",9431,"Kab. Mamberamo Tengah",2008,0
94,"Prov. Papua",9431,"Kab. Mamberamo Tengah",2009,0
94,"Prov. Papua",9432,"Kab. Yalimo",2005,0
94,"Prov. Papua",9432,"Kab. Yalimo",2006,0
94,"Prov. Papua",9432,"Kab. Yalimo",2007,0
94,"Prov. Papua",9432,"Kab. Yalimo",2008,0
94,"Prov. Papua",9432,"Kab. Yalimo",2009,14.7
94,"Prov. Papua",9433,"Kab. Puncak",2005,0
94,"Prov. Papua",9433,"Kab. Puncak",2006,0
94,"Prov. Papua",9433,"Kab. Puncak",2007,0
94,"Prov. Papua",9433,"Kab. Puncak",2008,0
94,"Prov. Papua",9433,"Kab. Puncak",2009,18.68
94,"Prov. Papua",9434,"Kab. Dogiyai",2005,0
94,"Prov. Papua",9434,"Kab. Dogiyai",2006,0
94,"Prov. Papua",9434,"Kab. Dogiyai",2007,0
94,"Prov. Papua",9434,"Kab. Dogiyai",2008,0
94,"Prov. Papua",9434,"Kab. Dogiyai",2009,0
94,"Prov. Papua",9471,"Kota Jayapura",2005,90.34
94,"Prov. Papua",9471,"Kota Jayapura",2006,86.71
94,"Prov. Papua",9471,"Kota Jayapura",2007,91.81
94,"Prov. Papua",9471,"Kota Jayapura",2008,95.89
94,"Prov. Papua",9471,"Kota Jayapura",2009,95.89
94,"Prov. Papua",9472,"",2005,71.34
94,"Prov. Papua",9472,"",2006,0
94,"Prov. Papua",9472,"",2007,0
94,"Prov. Papua",9472,"",2008,0
94,"Prov. Papua",9472,"",2009,0
